0,-31.085060119628906,3476918632448.0
0,-31.124080657958984,3427726262272.0
0,-30.893550872802734,3201608187904.0
0,-31.5836181640625,3129881919488.0
0,-32.693504333496094,4224528941056.0
0,-33.29383850097656,4263810433024.0
0,-35.449493408203125,5094941655040.0
0,-32.70486831665039,3607450615808.0
0,-34.451934814453125,3907644293120.0
0,-35.83850860595703,4794226835456.0
0,-32.049232482910156,3716007067648.0
0,-31.901275634765625,3634779127808.0
0,-35.10582733154297,4536434425856.0
0,-39.501976013183594,6485190901760.0
0,-37.300045013427734,5656992546816.0
0,-36.51202392578125,4947828539392.0
0,-36.444461822509766,5517711769600.0
0,-35.606571197509766,4609460404224.0
0,-35.85194396972656,4544498499584.0
0,-34.459503173828125,3979906908160.0
0,-38.22319412231445,5284473864192.0
0,-38.402069091796875,5301116862464.0
0,-39.213584899902344,5509383979008.0
0,-39.568504333496094,5727520817152.0
0,-38.31285095214844,5312919633920.0
0,-37.02777099609375,5054457184256.0
0,-37.747772216796875,5222810779648.0
0,-39.210304260253906,5117485514752.0
0,-41.69377899169922,6184370176000.0
0,-38.83037567138672,4437877194752.0
0,-41.83628845214844,5675086249984.0
0,-38.758819580078125,4682971348992.0
0,-39.83112716674805,4702935711744.0
0,-44.13692092895508,6729953705984.0
0,-40.42887496948242,4622789902336.0
0,-42.816162109375,4817939333120.0
0,-46.10408020019531,6291213254656.0
0,-41.3664436340332,4986623229952.0
0,-45.662445068359375,5904794124288.0
0,-44.030609130859375,5772643139584.0
0,-40.318092346191406,5178072236032.0
0,-39.95283508300781,4860504178688.0
0,-42.20933532714844,5637473304576.0
0,-45.1455192565918,6432243056640.0
0,-45.4921989440918,6339778576384.0
0,-44.34955596923828,6380885901312.0
0,-45.14049530029297,6036373110784.0
0,-41.33957290649414,5189555716096.0
0,-42.95464324951172,6767939420160.0
0,-41.251060485839844,5621204647936.0
0,-46.028202056884766,6772727218176.0
0,-47.7589111328125,7953563254784.0
0,-46.330467224121094,7301690818560.0
0,-46.80268096923828,7956931805184.0
0,-48.11675262451172,7013844123648.0
0,-44.211387634277344,6074901987328.0
0,-45.84143829345703,7050424745984.0
0,-45.39684295654297,8203762925568.0
0,-45.689353942871094,7374859403264.0
0,-46.22462844848633,7803363131392.0
0,-47.4249267578125,10075643052032.0
0,-46.851104736328125,7970793979904.0
0,-47.20740509033203,10388539179008.0
0,-48.88715744018555,10106477477888.0
0,-45.83668899536133,8299590189056.0
0,-47.237205505371094,9392557654016.0
0,-49.405338287353516,9802501586944.0
0,-47.820709228515625,8998044565504.0
0,-47.76934051513672,9037085147136.0
0,-45.040061950683594,8964211212288.0
0,-49.53657531738281,13239360421888.0
0,-50.13286209106445,10279690698752.0
0,-48.30836868286133,10150940246016.0
0,-50.274906158447266,10982176849920.0
0,-50.86269760131836,14069136359424.0
0,-50.85243606567383,12757812379648.0
0,-47.85622024536133,9762955591680.0
0,-50.19721984863281,13688908021760.0
0,-50.98338317871094,12708007116800.0
0,-49.12458801269531,12777162801152.0
0,-50.8849983215332,12128191774720.0
0,-49.05750274658203,12033006239744.0
0,-49.03936767578125,11789726121984.0
0,-49.91606903076172,12581122080768.0
0,-49.86986541748047,13387437178880.0
0,-50.49637222290039,11229441556480.0
0,-50.862545013427734,14487239262208.0
0,-50.31623077392578,11748857872384.0
0,-48.82978820800781,10837987164160.0
0,-51.91592025756836,13954587820032.0
0,-52.31517791748047,16030128668672.0
0,-49.69903564453125,12993035239424.0
0,-49.56315612792969,13813414887424.0
0,-48.732666015625,11795773259776.0
0,-49.53642272949219,12223311249408.0
0,-51.632911682128906,15123714408448.0
0,-48.79046630859375,13141624750080.0
0,-51.126007080078125,15088237936640.0
0,-50.97349548339844,15510320185344.0
0,-49.92350769042969,14480691953664.0
0,-48.820404052734375,12797583818752.0
0,-52.0886116027832,16323230826496.0
0,-50.928436279296875,15802785857536.0
0,-49.4002685546875,15609918128128.0
0,-52.269386291503906,17986429648896.0
0,-51.492767333984375,14623147294720.0
0,-50.99870300292969,16366978465792.0
0,-51.595760345458984,17811317456896.0
0,-52.119422912597656,17051672379392.0
0,-51.91034698486328,17387120230400.0
0,-50.86000061035156,16378364952576.0
0,-51.7531852722168,18971860402176.0
0,-51.67839050292969,16704199458816.0
0,-51.77952575683594,19718723338240.0
0,-51.97709655761719,19777703641088.0
0,-51.888206481933594,21029636276224.0
0,-51.20398712158203,19448037638144.0
0,-49.63831329345703,14986009116672.0
0,-50.67536163330078,17411459776512.0
0,-52.36277770996094,19549609000960.0
0,-51.73988342285156,19798171844608.0
0,-52.03303527832031,19036846948352.0
0,-52.43548583984375,22087385219072.0
0,-51.226356506347656,17616315875328.0
0,-52.73828125,21004946505728.0
0,-51.86979675292969,22333515366400.0
0,-51.32207107543945,18014611177472.0
0,-53.15782928466797,24417256079360.0
0,-51.97796630859375,19941038227456.0
0,-51.55792236328125,20489414115328.0
0,-50.8857536315918,15963648950272.0
0,-50.733482360839844,20249919356928.0
0,-51.60279083251953,21648361127936.0
0,-51.83018493652344,22966905602048.0
0,-52.056461334228516,21815065837568.0
0,-50.74442672729492,19094430547968.0
0,-52.57012939453125,21593728221184.0
0,-52.067413330078125,21455146319872.0
0,-51.36280822753906,22055521091584.0
0,-51.96636199951172,22043657502720.0
0,-51.79925537109375,22257724293120.0
0,-52.032142639160156,23181612023808.0
0,-51.92793273925781,22654465605632.0
0,-51.9161491394043,23702399877120.0
0,-51.95912170410156,22181740281856.0
0,-52.26503372192383,25511308820480.0
0,-52.186370849609375,23758978940928.0
0,-51.13123321533203,21567820005376.0
0,-52.069007873535156,24492076171264.0
0,-51.807769775390625,23918563819520.0
0,-52.5847053527832,23758039416832.0
0,-51.86662292480469,24862261248000.0
0,-51.865447998046875,25796701847552.0
0,-51.30921173095703,24030119723008.0
0,-51.53746032714844,24314363510784.0
0,-51.50449752807617,26809039060992.0
0,-51.4443359375,23904819085312.0
0,-51.951297760009766,28715966791680.0
0,-52.26256561279297,26102953148416.0
0,-51.063697814941406,25352894152704.0
0,-51.31370544433594,25134647738368.0
0,-51.5301399230957,25642464706560.0
0,-50.80768585205078,26678575235072.0
0,-51.311824798583984,24056141185024.0
0,-51.43962478637695,24312836784128.0
0,-51.64755630493164,28501834989568.0
0,-51.79603576660156,28048600596480.0
0,-50.86032485961914,27009661009920.0
0,-51.850311279296875,28609263697920.0
0,-51.30865478515625,24873405513728.0
0,-50.825531005859375,24363675942912.0
0,-50.953758239746094,26382008582144.0
0,-51.083377838134766,26960403103744.0
0,-51.29228973388672,27688452489216.0
0,-50.88458251953125,26455505371136.0
0,-51.051475524902344,28095939608576.0
0,-51.44477081298828,28926021730304.0
0,-50.86479568481445,29999448981504.0
0,-50.508934020996094,27918390525952.0
0,-50.84276580810547,28380959342592.0
0,-50.83434295654297,28687894315008.0
0,-50.74021530151367,27664446390272.0
0,-50.57054138183594,27353424068608.0
0,-50.89680862426758,26712360353792.0
0,-50.83490753173828,31099468120064.0
0,-50.679161071777344,28441139216384.0
0,-50.271480560302734,28741606572032.0
0,-50.17669677734375,28147359678464.0
0,-50.38067626953125,27959326932992.0
0,-50.283206939697266,30446029111296.0
0,-50.06093978881836,28419093954560.0
0,-50.20350646972656,30456833638400.0
0,-49.798927307128906,30292639219712.0
0,-49.682640075683594,32138697113600.0
0,-49.91062927246094,28187765506048.0
0,-49.71031951904297,29659209138176.0
0,-49.80438232421875,32612435361792.0
0,-49.84931564331055,27570078744576.0
0,-49.57356262207031,28030328111104.0
0,-49.305450439453125,31170538504192.0
0,-49.21778869628906,30126066630656.0
0,-49.49314880371094,27839602622464.0
0,-49.18332290649414,29801901457408.0
0,-49.299774169921875,31275662442496.0
0,-49.188438415527344,31205661605888.0
0,-49.17898941040039,30608403202048.0
0,-48.95479202270508,30734561574912.0
0,-48.87391662597656,31619779919872.0
0,-48.94804382324219,29466615087104.0
0,-48.84861755371094,31210638147584.0
0,-48.74200439453125,29687132717056.0
0,-48.66054916381836,32397055754240.0
0,-48.30796813964844,31006046289920.0
0,-48.39862060546875,32866857648128.0
0,-48.19688415527344,32861572825088.0
0,-48.21322250366211,32013692174336.0
0,-48.14169692993164,29612172115968.0
0,-48.120094299316406,29753172033536.0
0,-48.01599884033203,30979305504768.0
0,-47.76191711425781,33871567519744.0
0,-47.80508041381836,30726231687168.0
0,-47.71538543701172,32868168368128.0
0,-47.376708984375,32743480098816.0
0,-47.3887939453125,32753202495488.0
0,-47.2830924987793,33595135623168.0
0,-47.282325744628906,33776679780352.0
