i,w,iq,w-w_hat 
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
0,2800.0,12.0,2700.0
